TIME;RPM;MAP;Lambda 1;Lambda target;Short term trim;VE;Charge temp;Fuel pressure;TPS;DBW Target source;Ethanol content;F.ASE correction;
12.080;1241;40;0.918;0.931;-4.688;45.500;34;3.375;4.400;2;25.000;0;
12.120;1248;40;0.920;0.931;-4.688;45.500;33;3.312;4.400;2;25.000;0;
12.160;1258;40;0.920;0.931;-4.688;45.500;34;3.312;4.400;2;25.000;0;
12.200;1258;38;0.918;0.931;-4.688;45.400;33;3.312;4.400;2;25.000;0;
12.240;1263;40;0.912;0.931;-4.688;45.500;32;3.312;4.400;2;25.000;0;
12.280;1267;38;0.908;0.931;-4.688;45.400;35;3.312;4.400;2;25.000;0;
12.320;1264;40;0.904;0.931;-4.688;45.500;34;3.312;4.400;2;25.000;0;
12.360;1260;38;0.899;0.931;-4.688;45.400;34;3.312;4.400;2;25.000;0;
12.400;1254;40;0.894;0.931;-4.688;45.500;33;3.312;4.400;2;25.000;0;
12.440;1254;38;0.888;0.931;-4.750;45.400;34;3.312;4.400;2;25.000;0;
12.480;1248;40;0.890;0.931;-4.750;45.500;33;3.312;4.400;2;25.000;0;
12.520;1234;38;0.888;0.931;-4.750;45.300;33;3.312;4.400;2;25.000;0;
12.560;1225;40;0.887;0.931;-4.750;45.400;34;3.312;4.400;2;25.000;0;
12.600;1224;38;0.893;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
12.640;1216;40;0.896;0.931;-4.750;45.300;33;3.312;4.400;2;25.000;0;
12.680;1216;38;0.896;0.931;-4.750;45.400;34;3.312;4.400;2;25.000;0;
12.720;1210;38;0.898;0.931;-4.750;45.300;34;3.312;4.400;2;25.000;0;
12.760;1211;40;0.906;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
12.800;1207;38;0.909;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
12.840;1211;40;0.909;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
12.880;1211;38;0.911;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
12.920;1211;40;0.916;0.931;-4.750;45.300;34;3.312;4.400;2;25.000;0;
12.960;1213;40;0.919;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
13.000;1219;40;0.922;0.931;-4.750;45.400;34;3.312;4.400;2;25.000;0;
13.040;1219;40;0.924;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
13.080;1219;38;0.923;0.931;-4.750;45.300;34;3.312;4.400;2;25.000;0;
13.120;1218;40;0.925;0.931;-4.750;45.400;34;3.312;4.400;2;25.000;0;
13.160;1218;38;0.922;0.931;-4.750;45.400;34;3.312;4.400;2;25.000;0;
13.200;1217;40;0.918;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
13.240;1217;38;0.920;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
13.280;1205;40;0.920;0.931;-4.750;45.300;34;3.312;4.400;2;25.000;0;
13.320;1205;40;0.918;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
13.360;1204;38;0.918;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
13.400;1201;40;0.918;0.931;-4.750;45.400;32;3.312;4.400;2;25.000;0;
13.440;1202;40;0.923;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
13.480;1209;40;0.924;0.931;-4.750;45.400;34;3.312;4.400;2;25.000;0;
13.520;1209;40;0.924;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
13.560;1208;40;0.924;0.931;-4.750;45.400;33;3.375;4.400;2;25.000;0;
13.600;1202;40;0.926;0.931;-4.750;45.400;33;3.375;4.400;2;25.000;0;
13.640;1206;38;0.930;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
13.680;1213;40;0.934;0.931;-4.750;45.400;34;3.312;4.400;2;25.000;0;
13.720;1213;40;0.931;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
13.760;1216;40;0.928;0.931;-4.750;45.300;34;3.312;4.400;2;25.000;0;
13.800;1215;40;0.928;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
13.840;1223;38;0.928;0.931;-4.750;45.300;33;3.312;4.400;2;25.000;0;
13.880;1225;40;0.930;0.931;-4.750;45.400;34;3.312;4.400;2;25.000;0;
13.920;1225;40;0.931;0.931;-4.750;45.300;33;3.312;4.400;2;25.000;0;
13.960;1227;40;0.931;0.931;-4.750;45.400;34;3.312;4.400;2;25.000;0;
14.000;1221;38;0.930;0.931;-4.750;45.400;34;3.312;4.400;2;25.000;0;
14.040;1219;40;0.928;0.931;-4.750;45.400;34;3.312;4.400;2;25.000;0;
14.080;1222;40;0.928;0.931;-4.750;45.400;34;3.312;4.400;2;25.000;0;
14.120;1215;40;0.923;0.931;-4.750;45.300;34;3.312;4.400;2;25.000;0;
14.160;1215;40;0.918;0.931;-4.750;45.400;33;3.312;4.400;2;25.000;0;
14.200;1216;38;0.918;0.931;-4.812;45.300;34;3.312;4.400;2;25.000;0;
14.240;1224;40;0.915;0.931;-4.812;45.400;33;3.312;4.400;2;25.000;0;
14.280;1225;38;0.912;0.931;-4.812;45.300;34;3.312;4.400;2;25.000;0;
14.320;1222;40;0.912;0.931;-4.812;45.400;33;3.312;4.400;2;25.000;0;
14.360;1222;38;0.918;0.931;-4.812;45.400;33;3.312;4.400;2;25.000;0;
14.400;1217;40;0.915;0.931;-4.812;45.300;34;3.312;4.400;2;25.000;0;
14.440;1214;40;0.916;0.931;-4.812;45.400;33;3.312;4.400;2;25.000;0;
14.480;1207;40;0.922;0.931;-4.812;45.400;32;3.312;4.400;2;25.000;0;
14.520;1199;40;0.924;0.931;-4.812;45.400;33;3.375;4.400;2;25.000;0;
14.560;1199;38;0.925;0.931;-4.812;45.400;33;3.312;4.400;2;25.000;0;
14.600;1199;40;0.925;0.931;-4.812;45.400;34;3.312;4.400;2;25.000;0;
14.640;1208;40;0.927;0.931;-4.812;45.400;34;3.312;4.400;2;25.000;0;
14.680;1203;40;0.929;0.931;-4.812;45.400;32;3.312;4.400;2;25.000;0;
14.720;1210;40;0.930;0.931;-4.812;45.400;33;3.312;4.400;2;25.000;0;
14.760;1210;38;0.933;0.931;-4.812;45.300;33;3.312;4.400;2;25.000;0;
14.800;1210;40;0.932;0.931;-4.812;45.400;33;3.312;4.400;2;25.000;0;
14.840;1215;38;0.935;0.931;-4.812;45.400;34;3.312;4.400;2;25.000;0;
14.880;1222;40;0.936;0.931;-4.812;45.500;33;3.312;4.400;2;25.000;0;
14.920;1226;40;0.931;0.931;-4.812;45.500;33;3.312;4.400;2;25.000;0;
14.960;1226;40;0.927;0.931;-4.812;45.500;35;3.312;4.400;2;25.000;0;
15.000;1226;40;0.925;0.931;-4.812;45.400;33;3.312;4.400;2;25.000;0;
15.040;1225;40;0.924;0.931;-4.812;45.300;35;3.312;4.400;2;25.000;0;
15.080;1232;40;0.922;0.931;-4.812;45.500;33;3.312;4.400;2;25.000;0;
15.120;1236;38;0.919;0.931;-4.812;45.300;34;3.312;4.400;2;25.000;0;
15.160;1245;40;0.917;0.931;-4.812;45.500;34;3.312;4.400;2;25.000;0;
15.200;1245;40;0.913;0.931;-4.812;45.400;33;3.312;4.400;2;25.000;0;
15.240;1250;40;0.913;0.931;-4.812;45.500;33;3.312;4.400;2;25.000;0;
15.280;1251;38;0.913;0.931;-4.812;45.400;34;3.312;4.400;2;25.000;0;
15.320;1251;40;0.911;0.931;-4.812;45.500;32;3.312;4.400;2;25.000;0;
15.360;1240;38;0.908;0.931;-4.812;45.300;34;3.312;4.400;2;25.000;0;
15.400;1235;40;0.905;0.931;-4.812;45.500;34;3.312;4.400;2;25.000;0;
15.440;1235;38;0.907;0.931;-4.812;45.300;34;3.312;4.400;2;25.000;0;
15.480;1228;40;0.908;0.931;-4.812;45.500;32;3.312;4.400;2;25.000;0;
15.520;1226;38;0.910;0.931;-4.812;45.300;32;3.312;4.400;2;25.000;0;
15.560;1221;40;0.912;0.931;-4.812;45.400;34;3.312;4.400;2;25.000;0;
15.600;1219;38;0.911;0.931;-4.812;45.400;33;3.312;4.400;2;25.000;0;
15.640;1212;40;0.913;0.931;-4.812;45.300;34;3.312;4.400;2;25.000;0;
15.680;1212;40;0.915;0.931;-4.812;45.400;33;3.312;4.400;2;25.000;0;
15.720;1213;40;0.918;0.931;-4.812;45.300;35;3.312;4.400;2;25.000;0;
15.760;1222;40;0.922;0.931;-4.812;45.500;33;3.312;4.400;2;25.000;0;
15.800;1229;38;0.924;0.931;-4.812;45.300;34;3.312;4.400;2;25.000;0;
15.840;1231;40;0.923;0.931;-4.812;45.500;34;3.312;4.400;2;25.000;0;
15.880;1231;38;0.921;0.931;-4.812;45.300;33;3.312;4.400;2;25.000;0;
15.920;1228;40;0.917;0.931;-4.812;45.500;35;3.312;4.400;2;25.000;0;
15.960;1231;38;0.916;0.931;-4.875;45.300;33;3.312;4.400;2;25.000;0;
16.000;1229;40;0.919;0.931;-4.812;45.300;34;3.312;4.400;2;25.000;0;
16.040;1221;38;0.919;0.931;-4.875;45.400;34;3.312;4.400;2;25.000;0;
16.080;1219;40;0.918;0.931;-4.875;45.300;34;3.312;4.400;2;25.000;0;
16.120;1219;40;0.917;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
16.160;1213;38;0.918;0.931;-4.875;45.300;33;3.312;4.400;2;25.000;0;
16.200;1201;40;0.918;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
16.240;1199;38;0.920;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
16.280;1200;40;0.922;0.931;-4.875;45.300;34;3.312;4.400;2;25.000;0;
16.320;1200;40;0.924;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
16.360;1193;38;0.925;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
16.400;1193;40;0.926;0.931;-4.875;45.400;34;3.312;4.400;2;25.000;0;
16.440;1197;38;0.929;0.931;-4.875;45.400;34;3.312;4.400;2;25.000;0;
16.480;1198;40;0.933;0.931;-4.875;45.400;34;3.312;4.400;2;25.000;0;
16.520;1198;40;0.935;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
16.560;1199;40;0.936;0.931;-4.875;45.400;34;3.312;4.400;2;25.000;0;
16.600;1192;40;0.937;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
16.640;1192;40;0.936;0.931;-4.875;45.400;34;3.312;4.400;2;25.000;0;
16.680;1199;40;0.935;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
16.720;1199;40;0.938;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
16.760;1204;40;0.934;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
16.800;1208;40;0.935;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
16.840;1211;40;0.937;0.931;-4.875;45.400;32;3.312;4.400;2;25.000;0;
16.880;1223;40;0.935;0.931;-4.875;45.400;34;3.312;4.400;2;25.000;0;
16.920;1223;40;0.931;0.931;-4.875;45.400;32;3.312;4.400;2;25.000;0;
16.960;1223;40;0.929;0.931;-4.875;45.300;33;3.312;4.400;2;25.000;0;
17.000;1225;40;0.929;0.931;-4.875;45.400;34;3.312;4.400;2;25.000;0;
17.040;1224;40;0.925;0.931;-4.875;45.400;32;3.312;4.400;2;25.000;0;
17.080;1229;40;0.922;0.931;-4.875;45.500;32;3.312;4.400;2;25.000;0;
17.120;1229;38;0.922;0.931;-4.875;45.300;32;3.312;4.400;2;25.000;0;
17.160;1234;40;0.921;0.931;-4.875;45.500;32;3.312;4.400;2;25.000;0;
17.200;1234;38;0.918;0.931;-4.875;45.300;33;3.312;4.400;2;25.000;0;
17.240;1237;40;0.917;0.931;-4.875;45.500;32;3.312;4.400;2;25.000;0;
17.280;1237;38;0.916;0.931;-4.875;45.300;32;3.312;4.400;2;25.000;0;
17.320;1233;40;0.912;0.931;-4.875;45.500;33;3.312;4.400;2;25.000;0;
17.360;1233;38;0.911;0.931;-4.875;45.500;32;3.312;4.400;2;25.000;0;
17.400;1236;40;0.911;0.931;-4.875;45.500;33;3.312;4.400;2;25.000;0;
17.440;1231;38;0.911;0.931;-4.875;45.300;32;3.312;4.400;2;25.000;0;
17.480;1231;40;0.911;0.931;-4.875;45.300;34;3.312;4.400;2;25.000;0;
17.520;1224;38;0.911;0.931;-4.875;45.400;34;3.312;4.400;2;25.000;0;
17.560;1218;40;0.914;0.931;-4.875;45.300;34;3.312;4.400;2;25.000;0;
17.600;1218;40;0.914;0.931;-4.875;45.400;32;3.312;4.400;2;25.000;0;
17.640;1221;38;0.915;0.931;-4.875;45.300;34;3.312;4.400;2;25.000;0;
17.680;1229;40;0.915;0.931;-4.875;45.400;32;3.312;4.400;2;25.000;0;
17.720;1225;38;0.914;0.931;-4.875;45.300;32;3.312;4.400;2;25.000;0;
17.760;1223;40;0.915;0.931;-4.875;45.300;32;3.312;4.400;2;25.000;0;
17.800;1223;38;0.917;0.931;-4.875;45.300;31;3.312;4.400;2;25.000;0;
17.840;1222;40;0.917;0.931;-4.875;45.300;32;3.312;4.400;2;25.000;0;
17.880;1223;38;0.918;0.931;-4.875;45.300;31;3.312;4.400;2;25.000;0;
17.920;1234;38;0.917;0.931;-4.875;45.300;33;3.312;4.400;2;25.000;0;
17.960;1246;38;0.920;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
18.000;1248;38;0.923;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
18.040;1248;38;0.922;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
18.080;1256;38;0.922;0.931;-4.875;45.400;34;3.312;4.400;2;25.000;0;
18.120;1258;38;0.925;0.931;-4.875;45.400;32;3.312;4.400;2;25.000;0;
18.160;1257;40;0.929;0.931;-4.875;45.500;34;3.312;4.400;2;25.000;0;
18.200;1237;38;0.929;0.931;-4.875;45.500;32;3.312;4.400;2;25.000;0;
18.240;1221;40;0.930;0.931;-4.875;45.300;34;3.312;4.400;2;25.000;0;
18.280;1221;40;0.933;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
18.320;1212;38;0.935;0.931;-4.875;45.300;33;3.312;4.400;2;25.000;0;
18.360;1207;40;0.936;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
18.400;1197;40;0.940;0.931;-4.875;45.400;34;3.312;4.400;2;25.000;0;
18.440;1193;40;0.937;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
18.480;1193;40;0.933;0.931;-4.875;45.400;34;3.312;4.400;2;25.000;0;
18.520;1186;40;0.935;0.931;-4.875;45.400;34;3.312;4.400;2;25.000;0;
18.560;1192;40;0.929;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
18.600;1192;40;0.923;0.931;-4.875;45.400;33;3.375;4.400;2;25.000;0;
18.640;1199;40;0.921;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
18.680;1199;40;0.918;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
18.720;1209;40;0.919;0.931;-4.875;45.400;34;3.375;4.400;2;25.000;0;
18.760;1217;40;0.917;0.931;-4.875;45.400;33;3.312;4.400;2;25.000;0;
18.800;1215;40;0.909;0.931;-4.875;45.400;34;3.312;4.400;2;25.000;0;
18.840;1219;40;0.906;0.931;-4.938;45.400;33;3.312;4.400;2;25.000;0;
18.880;1219;40;0.909;0.931;-4.938;45.400;33;3.312;4.400;2;25.000;0;
18.920;1225;40;0.910;0.931;-4.938;45.500;34;3.312;4.400;2;25.000;0;
18.960;1227;40;0.908;0.931;-4.938;45.400;33;3.312;4.400;2;25.000;0;
19.000;1224;40;0.909;0.931;-4.938;45.400;33;3.312;4.400;2;25.000;0;
19.040;1229;40;0.907;0.931;-4.938;45.500;33;3.312;4.400;2;25.000;0;
19.080;1229;40;0.906;0.931;-4.938;45.300;33;3.312;4.400;2;25.000;0;
19.120;1233;40;0.901;0.931;-4.938;45.500;33;3.312;4.400;2;25.000;0;
19.160;1239;40;0.897;0.931;-4.938;45.300;32;3.312;4.400;2;25.000;0;
19.200;1237;40;0.897;0.931;-4.938;45.500;32;3.312;4.400;2;25.000;0;
19.240;1244;38;0.896;0.931;-4.938;45.400;33;3.312;4.400;2;25.000;0;
19.280;1251;40;0.895;0.931;-4.938;45.500;33;3.312;4.400;2;25.000;0;
19.320;1251;38;0.893;0.931;-4.938;45.400;33;3.312;4.400;2;25.000;0;
19.360;1255;40;0.891;0.931;-4.938;45.500;33;3.312;4.400;2;25.000;0;
19.400;1249;38;0.888;0.931;-4.938;45.400;34;3.312;4.400;2;25.000;0;
19.440;1251;40;0.888;0.931;-4.938;45.500;32;3.312;4.400;2;25.000;0;
19.480;1254;38;0.887;0.931;-5.000;45.400;34;3.312;4.400;2;25.000;0;
19.520;1255;40;0.883;0.931;-5.000;45.500;32;3.312;4.400;2;25.000;0;
19.560;1255;38;0.879;0.931;-5.000;45.400;34;3.312;4.400;2;25.000;0;
19.600;1252;40;0.878;0.931;-5.000;45.500;33;3.312;4.400;2;25.000;0;
19.640;1243;38;0.881;0.931;-5.000;45.300;33;3.312;4.400;2;25.000;0;
19.680;1235;40;0.879;0.931;-5.000;45.500;32;3.312;4.400;2;25.000;0;
19.720;1228;38;0.876;0.931;-5.000;45.300;33;3.312;4.400;2;25.000;0;
19.760;1213;40;0.883;0.931;-5.000;45.400;32;3.312;4.400;2;25.000;0;
19.800;1213;38;0.889;0.931;-5.000;45.300;32;3.312;4.400;2;25.000;0;
19.840;1213;38;0.888;0.931;-5.000;45.300;32;3.312;4.400;2;25.000;0;
19.880;1214;38;0.890;0.931;-5.000;45.400;32;3.312;4.400;2;25.000;0;
19.920;1218;38;0.894;0.931;-5.000;45.300;32;3.312;4.400;2;25.000;0;
19.960;1223;38;0.898;0.931;-5.000;45.400;31;3.312;4.400;2;25.000;0;
20.000;1223;38;0.901;0.931;-5.062;45.300;33;3.312;4.400;2;25.000;0;
20.040;1223;38;0.901;0.931;-5.062;45.300;32;3.312;4.400;2;25.000;0;
20.080;1222;38;0.905;0.931;-5.062;45.300;33;3.312;4.400;2;25.000;0;
20.120;1227;38;0.911;0.931;-5.062;45.300;33;3.312;4.400;2;25.000;0;
20.160;1229;38;0.916;0.931;-5.062;45.300;33;3.312;4.400;2;25.000;0;
20.200;1231;38;0.921;0.931;-5.062;45.300;34;3.312;4.400;2;25.000;0;
20.240;1231;38;0.922;0.931;-5.062;45.300;33;3.312;4.400;2;25.000;0;
20.280;1236;38;0.927;0.931;-5.062;45.400;32;3.312;4.400;2;25.000;0;
20.320;1247;38;0.930;0.931;-5.000;45.400;33;3.312;4.400;2;25.000;0;
20.360;1249;38;0.929;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
20.400;1256;38;0.934;0.931;-5.000;45.400;32;3.312;4.400;2;25.000;0;
20.440;1255;38;0.937;0.931;-5.000;45.400;34;3.312;4.400;2;25.000;0;
20.480;1255;38;0.937;0.931;-5.000;45.400;33;3.312;4.400;2;25.000;0;
20.520;1248;38;0.935;0.931;-5.000;45.400;33;3.312;4.400;2;25.000;0;
20.560;1248;38;0.937;0.931;-5.000;45.400;33;3.312;4.400;2;25.000;0;
20.600;1249;38;0.938;0.931;-5.000;45.300;33;3.312;4.400;2;25.000;0;
20.640;1236;38;0.939;0.931;-5.000;45.300;33;3.312;4.400;2;25.000;0;
20.680;1225;38;0.942;0.931;-5.000;45.300;33;3.312;4.400;2;25.000;0;
20.720;1225;38;0.942;0.931;-5.000;45.300;33;3.312;4.400;2;25.000;0;
20.760;1223;38;0.942;0.931;-5.000;45.300;34;3.312;4.400;2;25.000;0;
20.800;1227;38;0.941;0.931;-5.000;45.300;34;3.312;4.400;2;25.000;0;
20.840;1230;37;0.941;0.931;-5.000;45.300;34;3.312;4.400;2;25.000;0;
20.880;1234;38;0.941;0.931;-5.000;45.300;34;3.312;4.400;2;25.000;0;
20.920;1234;38;0.942;0.931;-5.000;45.300;34;3.312;4.400;2;25.000;0;
20.960;1228;40;0.942;0.931;-5.000;45.400;33;3.312;4.400;2;25.000;0;
21.000;1224;38;0.939;0.931;-5.000;45.400;33;3.312;4.400;2;25.000;0;
21.040;1193;40;0.940;0.931;-5.000;45.400;33;3.312;4.400;2;25.000;0;
21.080;1146;41;0.941;0.931;-5.000;45.300;34;3.312;4.400;2;25.000;0;
21.120;1146;40;0.943;0.931;-5.000;45.300;33;3.375;4.400;2;25.000;0;
21.160;1117;40;0.942;0.931;-5.000;45.300;33;3.375;4.400;2;25.000;0;
21.200;1121;41;0.940;0.931;-5.000;45.300;34;3.312;4.400;2;25.000;0;
21.240;1130;41;0.940;0.931;-5.000;45.400;33;3.375;4.400;2;25.000;0;
21.280;1130;40;0.940;0.931;-5.000;45.400;34;3.375;4.400;2;25.000;0;
21.320;1144;40;0.940;0.931;-5.000;45.300;32;3.312;4.400;2;25.000;0;
21.360;1154;41;0.940;0.931;-5.000;45.400;33;3.375;4.400;2;25.000;0;
21.400;1167;40;0.937;0.931;-5.000;45.400;33;3.312;4.400;2;25.000;0;
21.440;1167;40;0.933;0.931;-5.000;45.400;33;3.375;4.400;2;25.000;0;
21.480;1171;41;0.931;0.931;-5.000;45.400;33;3.375;4.400;2;25.000;0;
21.520;1174;40;0.928;0.931;-5.000;45.400;32;3.312;4.400;2;25.000;0;
21.560;1165;40;0.924;0.931;-5.000;45.300;32;3.375;4.400;2;25.000;0;
21.600;1166;41;0.922;0.931;-5.000;45.400;33;3.375;4.400;2;25.000;0;
21.640;1166;40;0.921;0.931;-5.000;45.400;32;3.375;4.400;2;25.000;0;
21.680;1172;41;0.918;0.931;-5.000;45.400;33;3.375;4.400;2;25.000;0;
21.720;1178;41;0.915;0.931;-5.000;45.400;32;3.375;4.400;2;25.000;0;
21.760;1170;40;0.913;0.931;-5.000;45.400;33;3.375;4.400;2;25.000;0;
21.800;1175;41;0.913;0.931;-5.000;45.400;33;3.375;4.400;2;25.000;0;
21.840;1175;41;0.916;0.931;-5.000;45.400;33;3.375;4.400;2;25.000;0;
21.880;1180;40;0.916;0.931;-5.000;45.400;32;3.375;4.400;2;25.000;0;
21.920;1189;41;0.912;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
21.960;1181;41;0.912;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
22.000;1181;40;0.914;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
22.040;1182;41;0.912;0.931;-5.062;45.400;33;3.375;4.400;2;25.000;0;
22.080;1182;40;0.908;0.931;-5.062;45.500;33;3.375;4.400;2;25.000;0;
22.120;1193;40;0.907;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
22.160;1191;41;0.910;0.931;-5.062;45.500;34;3.375;4.400;2;25.000;0;
22.200;1191;40;0.909;0.931;-5.062;45.400;32;3.375;4.400;2;25.000;0;
22.240;1200;41;0.907;0.931;-5.062;45.400;33;3.375;4.400;2;25.000;0;
22.280;1200;40;0.905;0.931;-5.062;45.500;33;3.375;4.400;2;25.000;0;
22.320;1201;40;0.903;0.931;-5.062;45.400;32;3.312;4.400;2;25.000;0;
22.360;1203;41;0.903;0.931;-5.062;45.500;33;3.312;4.400;2;25.000;0;
22.400;1203;40;0.903;0.931;-5.062;45.400;32;3.312;4.400;2;25.000;0;
22.440;1203;41;0.904;0.931;-5.062;45.400;32;3.312;4.400;2;25.000;0;
22.480;1206;40;0.905;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
22.520;1202;40;0.902;0.931;-5.062;45.400;32;3.312;4.400;2;25.000;0;
22.560;1193;40;0.902;0.931;-5.062;45.500;32;3.312;4.400;2;25.000;0;
22.600;1193;40;0.907;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
22.640;1187;41;0.909;0.931;-5.062;45.400;32;3.312;4.400;2;25.000;0;
22.680;1189;40;0.907;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
22.720;1183;40;0.906;0.931;-5.062;45.400;32;3.312;4.400;2;25.000;0;
22.760;1188;41;0.910;0.931;-5.062;45.500;32;3.312;4.400;2;25.000;0;
22.800;1188;40;0.914;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
22.840;1191;40;0.915;0.931;-5.062;45.400;32;3.375;4.400;2;25.000;0;
22.880;1193;40;0.916;0.931;-5.062;45.400;33;3.375;4.400;2;25.000;0;
22.920;1205;40;0.917;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
22.960;1207;41;0.919;0.931;-5.062;45.500;33;3.375;4.400;2;25.000;0;
23.000;1207;40;0.921;0.931;-5.062;45.400;34;3.312;4.400;2;25.000;0;
23.040;1215;40;0.921;0.931;-5.062;45.400;34;3.312;4.400;2;25.000;0;
23.080;1218;40;0.921;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
23.120;1220;40;0.920;0.931;-5.062;45.400;34;3.312;4.400;2;25.000;0;
23.160;1209;40;0.914;0.931;-5.062;45.400;34;3.312;4.400;2;25.000;0;
23.200;1209;40;0.913;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
23.240;1207;40;0.913;0.931;-5.062;45.400;34;3.312;4.400;2;25.000;0;
23.280;1205;40;0.912;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
23.320;1208;40;0.908;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
23.360;1203;40;0.904;0.931;-5.062;45.400;34;3.312;4.400;2;25.000;0;
23.400;1203;40;0.909;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
23.440;1202;40;0.909;0.931;-5.062;45.400;34;3.312;4.400;2;25.000;0;
23.480;1203;40;0.906;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
23.520;1202;40;0.909;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
23.560;1194;40;0.915;0.931;-5.062;45.500;33;3.312;4.400;2;25.000;0;
23.600;1194;40;0.911;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
23.640;1186;40;0.909;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
23.680;1184;40;0.912;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
23.720;1189;40;0.912;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
23.760;1188;40;0.916;0.931;-5.062;45.500;33;3.312;4.400;2;25.000;0;
23.800;1188;40;0.917;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
23.840;1192;40;0.916;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
23.880;1195;40;0.916;0.931;-5.062;45.400;34;3.312;4.400;2;25.000;0;
23.920;1206;40;0.915;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
23.960;1214;40;0.914;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
24.000;1214;40;0.913;0.931;-5.062;45.400;34;3.312;4.400;2;25.000;0;
24.040;1216;40;0.913;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
24.080;1210;40;0.913;0.931;-5.062;45.400;34;3.312;4.400;2;25.000;0;
24.120;1209;40;0.911;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
24.160;1203;40;0.912;0.931;-5.062;45.400;34;3.312;4.400;2;25.000;0;
24.200;1203;40;0.914;0.931;-5.062;45.400;34;3.312;4.400;2;25.000;0;
24.240;1200;40;0.913;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
24.280;1207;40;0.911;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
24.320;1211;40;0.909;0.931;-5.062;45.400;34;3.312;4.400;2;25.000;0;
24.360;1209;40;0.907;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
24.400;1212;40;0.907;0.931;-5.062;45.400;33;3.312;4.400;2;25.000;0;
